"Year","Month","State","Illnesses","setting_new","Etiology_new"
2018,4,"Wisconsin",8,"restaurant","Norovirus"
2018,4,"Ohio",4,"restaurant","Norovirus"
2018,4,"Ohio",22,"private residence","Other"
2018,2,"Hawaii",4,"private residence","Other"
2018,4,"New York",4,"restaurant","Campylobacter"
2018,4,"Washington",11,"restaurant","Norovirus"
2018,3,"Massachusetts",8,"restaurant","Salmonella"
2017,1,"Multistate",29,"restaurant","Salmonella"
2018,4,"Pennsylvania",2,"private residence","Other"
2018,4,"Ohio",3,"private residence","Other"
2018,3,"Tennessee",4,"prison","Salmonella"
2018,3,"Pennsylvania",7,"restaurant","Norovirus"
2018,3,"Pennsylvania",4,"restaurant","Norovirus"
2018,4,"Pennsylvania",7,"private residence","Salmonella"
2018,4,"Texas",26,"caterer","Norovirus"
2018,4,"Virginia",17,"private residence","Other"
2018,4,"Texas",2,"other","Salmonella"
2018,1,"Illinois",5,"private residence","Salmonella"
2018,4,"Massachusetts",5,"caterer","Norovirus"
2018,1,"Colorado",6,"restaurant","Norovirus"
2018,4,"Minnesota",17,"caterer","Norovirus"
2017,5,"Texas",41,"restaurant","Other"
2018,4,"Florida",6,"restaurant","Other"
2018,4,"Washington",38,"restaurant","Norovirus"
2018,5,"Virginia",29,"other","Norovirus"
2018,2,"Colorado",2,"restaurant","Norovirus"
2018,2,"Utah",9,"restaurant","Other"
2018,3,"Utah",3,"restaurant","Other"
2018,3,"Utah",3,"restaurant","Other"
2018,4,"Utah",5,"restaurant","Other"
2018,4,"Utah",9,"restaurant","Norovirus"
2018,5,"New York",8,"restaurant","Norovirus"
2018,5,"Virginia",7,"other","Norovirus"
2017,4,"Colorado",2,"restaurant","Other"
2018,3,"Florida",2,"restaurant","Other"
2018,4,"Minnesota",3,"restaurant","Norovirus"
2018,4,"Maryland",6,"caterer","Norovirus"
2018,5,"Florida",30,"caterer","Norovirus"
2018,3,"Illinois",10,"restaurant","Norovirus"
2018,5,"Nebraska",43,"other","Other"
2018,4,"Texas",2,"restaurant","Salmonella"
2018,4,"Rhode Island",8,"restaurant","Norovirus"
2018,4,"Connecticut",17,"caterer","Other"
2018,4,"Arizona",2,"other","Salmonella"
2018,3,"Michigan",27,"caterer","Norovirus"
2018,5,"Ohio",6,"caterer","Norovirus"
2018,5,"Tennessee",19,"restaurant","Other"
2018,4,"Tennessee",6,"restaurant","Escherichia"
2015,5,"Multistate",11,"other","Other"
2018,1,"Multistate",7,"private residence","Salmonella"
2018,5,"Utah",3,"restaurant","Other"
2017,9,"Multistate",14,"other","Salmonella"
2018,5,"Texas",5,"private residence","Salmonella"
2018,5,"Minnesota",2,"restaurant","Other"
2018,4,"Florida",2,"restaurant","Other"
2018,5,"Florida",2,"private residence","Other"
2018,4,"Texas",2,"restaurant","Salmonella"
2018,2,"Colorado",10,"restaurant","Norovirus"
2018,4,"Colorado",17,"other","Norovirus"
2018,4,"Texas",3,"grocery","Salmonella"
2018,5,"Massachusetts",3,"restaurant","Norovirus"
2018,4,"Michigan",27,"restaurant","Norovirus"
2018,4,"Florida",14,"school","Norovirus"
2018,5,"Ohio",2,"restaurant","Norovirus"
2018,5,"Iowa",20,"restaurant","Other"
2017,9,"California",7,"restaurant","Salmonella"
2017,4,"California",23,"caterer","Norovirus"
2017,12,"California",3,"restaurant","Norovirus"
2017,12,"California",4,"caterer","Norovirus"
2018,5,"Multistate",13,"private residence","Salmonella"
2018,5,"Wisconsin",4,"restaurant","Norovirus"
2018,5,"Wisconsin",5,"restaurant","Norovirus"
2018,5,"Texas",2,"other","Salmonella"
2018,5,"North Carolina",12,"caterer","Other"
2018,3,"Illinois",6,"restaurant","Norovirus"
2018,5,"Illinois",3,"restaurant","Norovirus"
2018,4,"Texas",4,"restaurant","Escherichia"
2018,5,"North Carolina",18,"private residence","Norovirus"
2018,2,"Pennsylvania",3,"other","Campylobacter"
2018,2,"Colorado",3,"restaurant","Norovirus"
2018,5,"Tennessee",3,"restaurant","Norovirus"
2018,4,"Washington",4,"restaurant","Escherichia"
2018,5,"Ohio",3,"restaurant","Salmonella"
2018,4,"Wisconsin",9,"other","Salmonella"
2018,5,"Wisconsin",6,"restaurant","Other"
2018,5,"Wisconsin",12,"private residence","Escherichia"
2018,5,"Illinois",4,"restaurant","Norovirus"
2018,4,"Illinois",9,"restaurant","Norovirus"
2018,4,"Illinois",12,"caterer","Other"
2017,6,"California",3,"prison","Other"
2017,1,"California",6,"restaurant","Other"
2017,4,"California",10,"other","Other"
2017,12,"California",4,"caterer","Norovirus"
2017,12,"California",3,"restaurant","Norovirus"
2017,6,"California",11,"restaurant","Norovirus"
2017,1,"California",15,"caterer","Norovirus"
2017,3,"California",2,"other","Other"
2018,4,"Multistate",11,"other","Escherichia"
2018,5,"Tennessee",17,"other","Escherichia"
2018,6,"New York",3,"private residence","Other"
2018,6,"Virginia",5,"restaurant","Norovirus"
2018,6,"Utah",42,"private residence","Other"
2018,6,"Ohio",9,"restaurant","Norovirus"
2018,5,"Florida",12,"restaurant","Other"
2018,6,"Utah",4,"restaurant","Other"
2018,5,"New Mexico",2,"restaurant","Salmonella"
2018,6,"Utah",16,"other","Campylobacter"
2018,4,"Minnesota",2,"restaurant","Salmonella"
2018,1,"Idaho",2,"other","Escherichia"
2018,6,"Minnesota",23,"restaurant","Norovirus"
2018,5,"Pennsylvania",2,"restaurant","Salmonella"
2018,6,"Florida",4,"restaurant","Norovirus"
2017,7,"California",16,"restaurant","Salmonella"
2017,6,"California",11,"grocery","Salmonella"
2017,6,"California",25,"restaurant","Norovirus"
2017,12,"California",3,"restaurant","Other"
2018,6,"South Carolina",16,"other","Other"
2018,5,"Florida",5,"restaurant","Norovirus"
2018,5,"Utah",3,"restaurant","Salmonella"
2018,5,"Virginia",22,"caterer","Norovirus"
2018,6,"Minnesota",30,"restaurant","Norovirus"
2018,4,"Michigan",2,"restaurant","Other"
2018,6,"Oregon",26,"restaurant","Other"
2017,12,"California",16,"restaurant","Norovirus"
2017,2,"California",3,"restaurant","Norovirus"
2018,4,"Arizona",25,"private residence","Other"
2018,4,"Arizona",9,"private residence","Salmonella"
2018,5,"Connecticut",6,"restaurant","Norovirus"
2018,3,"Illinois",14,"restaurant","Norovirus"
2018,5,"Illinois",4,"restaurant","Other"
2017,7,"Multistate",27,"other","Salmonella"
2018,6,"Connecticut",6,"restaurant","Escherichia"
2018,5,"Oregon",3,"restaurant","Other"
2018,6,"Kansas",5,"restaurant","Norovirus"
2018,6,"Ohio",6,"restaurant","Norovirus"
2018,5,"Texas",17,"other","Norovirus"
2018,5,"Texas",5,"private residence","Campylobacter"
2018,6,"Minnesota",16,"restaurant","Other"
2018,5,"Iowa",3,"private residence","Salmonella"
2018,6,"Florida",2,"private residence","Other"
2018,3,"Texas",5,"restaurant","Escherichia"
2018,6,"Texas",3,"private residence","Escherichia"
2018,6,"Washington",9,"restaurant","Salmonella"
2018,6,"Florida",2,"restaurant","Norovirus"
2018,6,"Ohio",3,"private residence","Salmonella"
2018,6,"Utah",4,"restaurant","Other"
2018,6,"Minnesota",10,"restaurant","Other"
2018,6,"Ohio",4,"grocery","Salmonella"
2018,7,"Florida",4,"private residence","Other"
2018,6,"Massachusetts",21,"restaurant","Salmonella"
2018,7,"Texas",3,"private residence","Escherichia"
2018,6,"Texas",6,"private residence","Salmonella"
2018,5,"New York",8,"restaurant","Other"
2018,3,"Multistate",3,"private residence","Campylobacter"
2018,5,"Texas",6,"restaurant","Escherichia"
2018,4,"West Virginia",22,"restaurant","Norovirus"
2018,6,"Minnesota",3,"restaurant","Campylobacter"
2018,7,"Utah",4,"restaurant","Other"
2018,3,"Georgia",31,"restaurant","Norovirus"
2018,6,"South Carolina",8,"restaurant","Salmonella"
2018,4,"Georgia",5,"restaurant","Other"
2018,6,"Minnesota",32,"restaurant","Salmonella"
2018,7,"Minnesota",3,"restaurant","Other"
2018,3,"Florida",10,"restaurant","Other"
2018,4,"Georgia",9,"restaurant","Other"
2018,7,"Oregon",38,"private residence","Salmonella"
2018,7,"Oregon",15,"restaurant","Salmonella"
2018,7,"New York",10,"restaurant","Salmonella"
2018,7,"New York",3,"restaurant","Other"
2018,3,"Florida",2,"restaurant","Other"
2017,11,"Multistate",45,"restaurant","Salmonella"
2018,7,"Alaska",6,"restaurant","Other"
2018,7,"Texas",2,"other","Salmonella"
2018,6,"Pennsylvania",2,"restaurant","Campylobacter"
2018,7,"Connecticut",29,"other","Norovirus"
2018,7,"Minnesota",2,"restaurant","Other"
2018,7,"Ohio",4,"private residence","Other"
2018,1,"Washington",3,"restaurant","Norovirus"
2018,5,"Washington",34,"restaurant","Norovirus"
2018,5,"Washington",17,"restaurant","Norovirus"
2018,3,"Colorado",3,"restaurant","Norovirus"
2018,8,"Ohio",2,"restaurant","Norovirus"
2018,7,"Colorado",2,"restaurant","Other"
2018,6,"Arizona",2,"restaurant","Salmonella"
2018,7,"Minnesota",2,"restaurant","Campylobacter"
2018,7,"Ohio",3,"private residence","Norovirus"
2018,7,"Ohio",6,"caterer","Other"
2018,7,"Minnesota",2,"restaurant","Salmonella"
2018,7,"Oregon",3,"restaurant","Other"
2018,7,"Tennessee",32,"restaurant","Escherichia"
2018,6,"Utah",2,"restaurant","Campylobacter"
2018,5,"Kansas",6,"other","Other"
2018,5,"Kansas",9,"private residence","Salmonella"
2018,8,"Minnesota",2,"restaurant","Other"
2017,4,"Florida",10,"restaurant","Norovirus"
2018,7,"Connecticut",3,"private residence","Campylobacter"
2018,8,"New York",45,"prison","Other"
2018,7,"Nevada",6,"restaurant","Norovirus"
2018,8,"Massachusetts",17,"caterer","Norovirus"
2018,7,"Washington",13,"restaurant","Other"
2018,8,"New York",2,"private residence","Other"
2018,7,"Washington",4,"restaurant","Salmonella"
2018,8,"Minnesota",18,"restaurant","Norovirus"
2018,7,"North Carolina",21,"restaurant","Norovirus"
2018,8,"Washington",8,"restaurant","Norovirus"
2018,7,"Washington",21,"restaurant","Norovirus"
2018,8,"Washington",10,"restaurant","Salmonella"
2017,8,"Washington",7,"grocery","Salmonella"
2018,8,"Minnesota",5,"restaurant","Other"
2018,7,"Michigan",24,"prison","Salmonella"
2018,8,"Tennessee",26,"restaurant","Salmonella"
2018,3,"New York",2,"private residence","Other"
2018,8,"Oregon",23,"caterer","Escherichia"
2018,8,"Texas",4,"other","Salmonella"
2018,6,"Montana",6,"other","Other"
2018,6,"Multistate",7,"other","Salmonella"
2018,7,"Florida",2,"restaurant","Other"
2018,3,"Florida",2,"restaurant","Salmonella"
2018,6,"Florida",19,"restaurant","Norovirus"
2018,4,"Florida",2,"restaurant","Other"
2018,5,"Florida",2,"restaurant","Salmonella"
2018,5,"Florida",2,"restaurant","Other"
2018,4,"Multistate",10,"restaurant","Escherichia"
2018,8,"South Carolina",28,"restaurant","Norovirus"
2018,5,"Pennsylvania",15,"restaurant","Norovirus"
2018,8,"Texas",4,"private residence","Escherichia"
2018,8,"Ohio",13,"restaurant","Norovirus"
2018,8,"Maryland",7,"other","Salmonella"
2018,9,"Ohio",8,"other","Escherichia"
2018,5,"Texas",6,"restaurant","Other"
2018,8,"Washington",2,"other","Escherichia"
2018,9,"Utah",4,"restaurant","Other"
2018,9,"Utah",4,"restaurant","Other"
2018,5,"Kentucky",5,"restaurant","Salmonella"
2018,9,"Virginia",6,"private residence","Campylobacter"
2018,9,"Wisconsin",20,"private residence","Other"
2018,9,"Florida",2,"restaurant","Other"
2018,7,"Rhode Island",5,"private residence","Campylobacter"
2018,8,"Pennsylvania",30,"office","Campylobacter"
2018,6,"Multistate",26,"other","Salmonella"
2018,9,"Hawaii",3,"restaurant","Other"
2018,9,"Wisconsin",35,"private residence","Salmonella"
2018,6,"Multistate",6,"other","Salmonella"
2018,9,"New Mexico",18,"caterer","Norovirus"
2018,9,"Utah",3,"restaurant","Other"
2018,8,"Minnesota",2,"restaurant","Salmonella"
2018,6,"Multistate",2,"other","Salmonella"
2018,9,"Connecticut",6,"restaurant","Norovirus"
2018,6,"Arizona",10,"restaurant","Norovirus"
2018,8,"Arizona",13,"restaurant","Norovirus"
2018,9,"New York",7,"restaurant","Other"
2018,8,"Maryland",7,"restaurant","Norovirus"
2018,8,"Wisconsin",15,"restaurant","Campylobacter"
2018,9,"Wisconsin",8,"restaurant","Other"
2018,9,"Kansas",2,"restaurant","Salmonella"
2018,9,"Texas",2,"restaurant","Salmonella"
2018,9,"Utah",2,"restaurant","Salmonella"
2018,8,"Connecticut",4,"restaurant","Salmonella"
2018,6,"Massachusetts",8,"restaurant","Campylobacter"
2018,9,"Vermont",34,"private residence","Salmonella"
2018,8,"Massachusetts",10,"private residence","Salmonella"
2018,10,"Virginia",41,"private residence","Norovirus"
2018,7,"Texas",3,"other","Salmonella"
2018,9,"Arkansas",5,"restaurant","Other"
2018,8,"Texas",15,"other","Norovirus"
2018,8,"Kentucky",47,"caterer","Norovirus"
2018,4,"Michigan",8,"other","Salmonella"
2018,6,"Multistate",23,"other","Salmonella"
2018,7,"Iowa",31,"other","Other"
2018,6,"Iowa",2,"restaurant","Salmonella"
2018,9,"Wisconsin",27,"private residence","Campylobacter"
2018,9,"South Carolina",13,"restaurant","Other"
2018,4,"Texas",4,"private residence","Campylobacter"
2018,10,"Virginia",4,"restaurant","Other"
2018,7,"Pennsylvania",11,"restaurant","Salmonella"
2018,9,"Minnesota",5,"restaurant","Salmonella"
2018,10,"Minnesota",47,"caterer","Norovirus"
2018,10,"Wisconsin",12,"private residence","Norovirus"
2018,10,"Utah",20,"caterer","Other"
2018,10,"Texas",3,"grocery","Salmonella"
2018,9,"Rhode Island",13,"restaurant","Other"
2018,10,"Rhode Island",6,"restaurant","Norovirus"
2018,9,"Rhode Island",41,"caterer","Other"
2018,10,"New York",9,"restaurant","Escherichia"
2018,9,"Ohio",5,"restaurant","Salmonella"
2018,10,"Texas",3,"private residence","Escherichia"
2018,9,"New Hampshire",3,"other","Other"
2018,10,"Ohio",4,"restaurant","Norovirus"
2018,9,"Minnesota",4,"private residence","Salmonella"
2018,9,"Iowa",8,"private residence","Salmonella"
2018,8,"Illinois",9,"other","Salmonella"
2018,8,"New York",2,"restaurant","Salmonella"
2018,8,"Wisconsin",3,"restaurant","Escherichia"
2018,9,"Texas",5,"caterer","Escherichia"
2018,9,"Pennsylvania",33,"other","Salmonella"
2018,8,"Washington",3,"restaurant","Other"
2018,10,"New York",6,"restaurant","Salmonella"
2018,10,"Utah",4,"grocery","Other"
2018,10,"Wyoming",15,"caterer","Other"
2018,10,"Florida",5,"other","Norovirus"
2018,10,"Wisconsin",4,"restaurant","Other"
2018,5,"Multistate",45,"restaurant","Salmonella"
2018,5,"Multistate",18,"restaurant","Salmonella"
2018,10,"Nebraska",20,"private residence","Salmonella"
2018,6,"Multistate",16,"other","Salmonella"
2018,10,"Minnesota",2,"restaurant","Norovirus"
2018,8,"Multistate",7,"other","Salmonella"
2018,6,"Michigan",23,"restaurant","Salmonella"
2018,10,"Ohio",4,"restaurant","Escherichia"
2018,10,"Wisconsin",31,"restaurant","Norovirus"
2018,11,"Minnesota",11,"restaurant","Norovirus"
2018,10,"Tennessee",14,"restaurant","Norovirus"
2018,10,"South Carolina",5,"restaurant","Other"
2018,10,"Texas",2,"other","Escherichia"
2018,10,"Texas",2,"private residence","Escherichia"
2018,7,"Illinois",6,"restaurant","Other"
2018,11,"Pennsylvania",3,"private residence","Campylobacter"
2018,8,"Texas",2,"other","Escherichia"
2018,8,"Texas",2,"restaurant","Salmonella"
2018,11,"Minnesota",5,"grocery","Norovirus"
2018,8,"Texas",3,"restaurant","Other"
2018,3,"Multistate",41,"restaurant","Salmonella"
2018,11,"Kansas",42,"caterer","Other"
2018,9,"Texas",2,"restaurant","Campylobacter"
2018,5,"Washington",5,"restaurant","Norovirus"
2018,5,"Washington",45,"restaurant","Norovirus"
2018,6,"New Mexico",4,"private residence","Salmonella"
2018,11,"New York",11,"restaurant","Norovirus"
2018,10,"Florida",2,"private residence","Other"
2018,10,"Tennessee",24,"restaurant","Salmonella"
2018,11,"Virginia",28,"restaurant","Norovirus"
2018,11,"New York",8,"restaurant","Norovirus"
2018,11,"New York",4,"restaurant","Norovirus"
2018,11,"Minnesota",5,"restaurant","Norovirus"
2018,11,"Minnesota",2,"restaurant","Norovirus"
2018,11,"Wisconsin",12,"restaurant","Norovirus"
2018,8,"Wisconsin",4,"private residence","Salmonella"
2018,12,"New York",7,"restaurant","Norovirus"
2018,11,"Ohio",15,"private residence","Salmonella"
2018,11,"Florida",23,"caterer","Other"
2018,11,"Wisconsin",3,"restaurant","Norovirus"
2018,11,"Wisconsin",39,"school","Norovirus"
2018,9,"New York",9,"grocery","Salmonella"
2018,7,"Illinois",3,"private residence","Escherichia"
2018,12,"Minnesota",5,"restaurant","Norovirus"
2018,12,"Minnesota",18,"restaurant","Norovirus"
2018,6,"Pennsylvania",2,"other","Salmonella"
2018,6,"Pennsylvania",3,"other","Salmonella"
2018,6,"Pennsylvania",3,"restaurant","Norovirus"
2018,6,"Pennsylvania",13,"caterer","Norovirus"
2018,12,"Ohio",15,"restaurant","Other"
2018,7,"Multistate",7,"private residence","Escherichia"
2018,12,"Minnesota",9,"restaurant","Norovirus"
2018,9,"New Mexico",2,"other","Salmonella"
2018,9,"Multistate",12,"restaurant","Salmonella"
2018,12,"Wisconsin",6,"private residence","Other"
2018,12,"Wisconsin",5,"restaurant","Norovirus"
2018,10,"Illinois",2,"restaurant","Other"
2018,11,"Kansas",26,"caterer","Norovirus"
2018,6,"Illinois",4,"private residence","Salmonella"
2018,12,"Minnesota",4,"restaurant","Norovirus"
2018,11,"Massachusetts",10,"restaurant","Salmonella"
2018,11,"Connecticut",3,"restaurant","Norovirus"
2018,12,"Oregon",23,"private residence","Norovirus"
2018,8,"Maryland",3,"private residence","Other"
2018,12,"Connecticut",25,"restaurant","Norovirus"
2018,9,"Texas",2,"other","Salmonella"
2018,7,"Multistate",18,"private residence","Escherichia"
2018,11,"Florida",5,"private residence","Other"
2018,12,"Virginia",16,"caterer","Norovirus"
2018,11,"Montana",6,"restaurant","Norovirus"
2018,12,"Iowa",26,"restaurant","Other"
2018,12,"Iowa",8,"caterer","Other"
2018,12,"Oregon",15,"restaurant","Norovirus"
2018,12,"Oregon",11,"restaurant","Norovirus"
2018,12,"New York",14,"restaurant","Norovirus"
2018,12,"Massachusetts",20,"caterer","Norovirus"
2018,4,"Washington",2,"restaurant","Other"
2018,7,"Washington",2,"restaurant","Other"
2018,8,"Washington",2,"restaurant","Other"
2018,10,"Minnesota",3,"restaurant","Campylobacter"
2018,8,"Washington",3,"restaurant","Other"
2018,12,"Washington",12,"restaurant","Norovirus"
2018,8,"Washington",5,"restaurant","Other"
2018,12,"Ohio",29,"restaurant","Norovirus"
2018,12,"Wisconsin",8,"other","Other"
2018,12,"Wisconsin",39,"restaurant","Norovirus"
2018,4,"Washington",3,"restaurant","Other"
2018,6,"Washington",17,"restaurant","Other"
2018,4,"Washington",12,"restaurant","Norovirus"
2018,9,"Colorado",7,"restaurant","Norovirus"
2018,12,"New York",15,"restaurant","Norovirus"
2018,11,"Nebraska",6,"restaurant","Other"
2018,12,"Minnesota",16,"restaurant","Norovirus"
2018,7,"Multistate",21,"other","Salmonella"
2018,12,"Pennsylvania",18,"caterer","Other"
2018,12,"Ohio",17,"restaurant","Norovirus"
2018,10,"Pennsylvania",3,"other","Other"
2018,12,"Rhode Island",3,"restaurant","Norovirus"
2018,12,"Pennsylvania",15,"restaurant","Norovirus"
2018,12,"New Mexico",4,"restaurant","Salmonella"
2018,12,"Rhode Island",7,"restaurant","Other"
2018,10,"Pennsylvania",34,"other","Salmonella"
2018,12,"Virginia",9,"private residence","Salmonella"
2018,12,"Minnesota",4,"restaurant","Norovirus"
2018,12,"Connecticut",4,"restaurant","Other"
2018,12,"Florida",7,"restaurant","Other"
2018,12,"Texas",3,"private residence","Escherichia"
2018,2,"Washington",8,"restaurant","Other"
2018,11,"Washington",14,"restaurant","Norovirus"
2018,4,"Illinois",7,"restaurant","Norovirus"
2018,10,"Illinois",18,"private residence","Norovirus"
2018,11,"Illinois",10,"restaurant","Norovirus"
2018,11,"Illinois",5,"restaurant","Norovirus"
2018,11,"Michigan",24,"private residence","Other"
2018,12,"Oregon",6,"restaurant","Other"
2018,12,"Minnesota",4,"restaurant","Norovirus"
2018,9,"Michigan",5,"restaurant","Salmonella"
